"estimated_genus_name","Year_of_Recommendation","OHI_region","status","control","n_species","n_species_original","carta_provenance"
"haliotis",2023,"region_8","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"hoplopagrus",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"isurus",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"larkinia",2023,"region_8","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"litopenaeus",2012,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"lutjanus",2023,"region_8","maximally harvested","no increase",8,8,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"lyropecten",2012,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"megapitaria",2023,"region_8","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"megastraea",2023,"region_8","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"merluccius",2022,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"mugil",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"mustelus",2023,"region_8","maximally harvested","no increase",4,4,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"nasolamia",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"negaprion",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"octopus",2023,"region_8","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"oligoplites",2022,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"opisthonema",2022,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"panopea",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"panulirus",2023,"region_8","maximally harvested","no increase",4,4,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"paralabrax",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"pinna",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"pisaster",2012,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"pontinus",2012,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"prionace",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"rhizoprionodon",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"sardinops",2022,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"scomber",2022,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"scomberomorus",2023,"region_8","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"sebastes",2012,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"sphyrna",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"stomolophus",2017,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"strongylocentrotus",2023,"region_8","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"thunnus",2023,"region_8","decreasing","decrease",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"trachurus",2022,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"triaenodon",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"callinectes",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"muricanthus",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"phyllonotus",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"sphoeroides",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"spondylus",2023,"region_8","development potential","increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"makaira",2012,"region_8","decreasing","decrease",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"sarda",2012,"region_8","development potential","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"dosinia",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"macrobrachium",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"xiphias",2012,"region_8","development potential","increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"alopias",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"anadara",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"apostichopus",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"argopecten",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"atrina",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"carcharhinus",2023,"region_9","maximally harvested","no increase",9,9,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"centropomus",2023,"region_9","maximally harvested","no increase",5,5,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"cetengraulis",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"chione",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"chionista",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"chionopsis",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"chondracanthus",2012,"region_9","development potential","increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"crassostrea",2023,"region_9","maximally harvested","no increase",5,5,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"cynoscion",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"dosidicus",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"engraulis",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"etrumeus",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"farfantepenaeus",2017,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"galeocerdo",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"galeorhinus",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"gelidium",2012,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"gracilariopsis",2012,"region_9","development potential","increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"gynglymostoma",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"haliotis",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"hoplopagrus",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"isurus",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"larkinia",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"litopenaeus",2012,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"lutjanus",2023,"region_9","maximally harvested","no increase",8,8,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"lyropecten",2012,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"megapitaria",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"megastraea",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"merluccius",2022,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"mugil",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"mustelus",2023,"region_9","maximally harvested","no increase",4,4,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"nasolamia",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"negaprion",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"octopus",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"oligoplites",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"opisthonema",2022,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"panopea",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"panulirus",2023,"region_9","maximally harvested","no increase",4,4,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"paralabrax",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"pinna",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"pisaster",2012,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"pontinus",2012,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"prionace",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"rhizoprionodon",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"sardinops",2022,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"scomber",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"scomberomorus",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"sebastes",2012,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"sphyrna",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"stomolophus",2017,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"strongylocentrotus",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"thunnus",2023,"region_9","decreasing","decrease",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"trachurus",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"triaenodon",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"callinectes",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"muricanthus",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"phyllonotus",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"sphoeroides",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties, I chose the most conservative status and control estimate)"
"spondylus",2023,"region_9","development potential","increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"makaira",2012,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"sarda",2012,"region_9","development potential","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"dosinia",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"macrobrachium",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
"xiphias",2012,"region_9","development potential","increase",0,NA,"genus gapfill; data missing for this genus in this region, took the mode across all Carta recommendations supplied for this genus elsewhere"
