"estimated_genus_name","Year_of_Recommendation","OHI_region","status","control","n_species","n_species_original","carta_provenance"
"scomber",2022,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"scomberomorus",2023,"region_8","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"sebastes",2012,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"sphyrna",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"stomolophus",2017,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"strongylocentrotus",2023,"region_8","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"thunnus",2023,"region_8","decreasing","decrease",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"trachurus",2022,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"triaenodon",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"callinectes",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"muricanthus",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"phyllonotus",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"sphoeroides",2023,"region_8","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"spondylus",2023,"region_8","development potential","increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"makaira",2012,"region_8","decreasing","decrease",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"sarda",2012,"region_8","development potential","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"dosinia",2023,"region_8","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"macrobrachium",2023,"region_8","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"xiphias",2012,"region_8","development potential","increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"alopias",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"anadara",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"apostichopus",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"argopecten",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"atrina",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"carcharhinus",2023,"region_9","maximally harvested","no increase",9,9,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"centropomus",2023,"region_9","maximally harvested","no increase",5,5,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"cetengraulis",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"chione",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"chionista",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"chionopsis",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"chondracanthus",2012,"region_9","development potential","increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"crassostrea",2023,"region_9","maximally harvested","no increase",5,5,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"cynoscion",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"dosidicus",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"engraulis",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"etrumeus",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"farfantepenaeus",2017,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"galeocerdo",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"galeorhinus",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"gelidium",2012,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"gracilariopsis",2012,"region_9","development potential","increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"gynglymostoma",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"haliotis",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"hoplopagrus",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"isurus",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"larkinia",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"litopenaeus",2012,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"lutjanus",2023,"region_9","maximally harvested","no increase",8,8,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"lyropecten",2012,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"megapitaria",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"megastraea",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"merluccius",2022,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"mugil",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"mustelus",2023,"region_9","maximally harvested","no increase",4,4,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"nasolamia",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"negaprion",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"octopus",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"oligoplites",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"opisthonema",2022,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"panopea",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"panulirus",2023,"region_9","maximally harvested","no increase",4,4,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"paralabrax",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"pinna",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"pisaster",2012,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"pontinus",2012,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"prionace",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"rhizoprionodon",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"sardinops",2022,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"scomber",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"scomberomorus",2023,"region_9","maximally harvested","no increase",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"sebastes",2012,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"sphyrna",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"stomolophus",2017,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"strongylocentrotus",2023,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"thunnus",2023,"region_9","decreasing","decrease",2,2,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"trachurus",2022,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"triaenodon",2023,"region_9","maximally harvested","no increase",1,1,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"callinectes",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"muricanthus",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"phyllonotus",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"sphoeroides",2023,"region_9","maximally harvested","no increase",3,3,"genus aggregation; took the mode across all Carta recommendations supplied for this genus in this region (in the case of ties: chose the most conservative status and control)"
"spondylus",2023,"region_9","development potential","increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"makaira",2012,"region_9","decreasing","decrease",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"sarda",2012,"region_9","development potential","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"dosinia",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"macrobrachium",2023,"region_9","maximally harvested","no increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
"xiphias",2012,"region_9","development potential","increase",0,NA,"genus gapfill; data missing in this region, took the mode across all Carta recommendations supplied for this genus regardless of region"
